ID,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,MSigDB_gene_sets
HP_MYOKYMIA,15,0.4357585187087586,0.8921402282277501,0.626567663610846,1,0.9869055823569952,1564,"tags=20%, list=11%, signal=18%",8913/215/5582,C5
HP_DECREASED_FERTILITY,163,0.4358002546059612,1.1884014135535632,0.1476022032966463,1,0.9869055823569952,2357,"tags=27%, list=17%, signal=23%",25981/3119/254528/389549/23767/93233/10297/2622/55329/79625/6795/2626/55036/23639/83538/7784/1583/64072/84984/85478/5015/401024/6870/201134/3077/130951/1760/1767/9563/352909/83990/55130/1848/85016/285025/2592/8481/2302/51741/6662/55636/22873/340719/8556,C5
GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT,176,0.4358262147829578,1.1928684692314824,0.13541333278270476,0.988588798414016,0.9756438038103866,1796,"tags=20%, list=13%, signal=18%",144245/187/246329/51393/22953/3759/6833/10345/388591/23630/783/3784/482/4302/30819/287/9001/487/88/9472/8398/5025/4842/54997/7225/154043/1815/22925/6262/2257/9914/1909/10991/3306/6000,C5
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS,27,0.4358311907334141,0.9823779740572692,0.5109955556694032,1,0.9869055823569952,3072,"tags=22%, list=22%, signal=17%",5581/6795/8556/11113/8555/8502,C5
GOBP_FOAM_CELL_DIFFERENTIATION,22,0.4360781998178469,0.9526248587032138,0.550271989067879,1,0.9869055823569952,2595,"tags=32%, list=18%, signal=26%",5320/19/9619/1435/5465/5583/247,C5
GOCC_PROTEIN_LIPID_COMPLEX,18,0.43611231754160096,0.9206122773743659,0.5907125094604823,1,0.9869055823569952,1877,"tags=22%, list=13%, signal=19%",7941/335/55937/3931,C5
GOBP_SPECIFICATION_OF_SYMMETRY,97,0.43617129367351276,1.1462723951783307,0.24401960784313725,1,0.9869055823569952,2791,"tags=27%, list=20%, signal=22%",187/2348/388591/121643/2622/6911/2626/55036/9645/23639/83538/1649/1767/7474/55130/8481/2302/10370/92/9742/4088/2253/23322/51626/27031/221322,C5
KEGG_MAPK_SIGNALING_PATHWAY,213,0.4362796075396593,1.2055816027954789,0.1023067261643402,0.6158280140996031,0.5758904331946563,2721,"tags=25%, list=19%, signal=20%",7042/775/8681/5602/5320/59283/778/4908/5154/3305/5600/783/115727/1950/10912/8398/8913/4773/9254/1649/2261/63928/84867/10235/4137/59285/9252/2257/5582/782/5579/777/3306/10125/1848/1843/1326/8912/11184/9064/408/51776/5801/5159/773/4776/2253/59284/3304/7786/2256/785/6197,C2
HP_BULBAR_PALSY,37,0.43629981975803783,1.029620397123926,0.4440878461462791,1,0.9869055823569952,1385,"tags=16%, list=10%, signal=15%",4703/9782/100131801/1305/7084/215,C5
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX,22,0.4363075499746816,0.9531258804484867,0.5495624523690642,1,0.9869055823569952,1451,"tags=14%, list=10%, signal=12%",50617/245973/10312,C5
HOSHIDA_LIVER_CANCER_SUBCLASS_S3,181,0.43662245187767523,1.197623927977676,0.12533088879046628,0.6731968399163448,0.6295387849991403,2172,"tags=19%, list=15%, signal=17%",8404/2329/7111/23498/4729/5320/1645/5053/368/5244/22924/1519/335/216/36/715/10669/6578/6414/8309/5313/4128/4782/4129/57804/1593/4781/1573/5295/3931/5336/8991/5095/5627/22949,C2
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,103,0.4366284603211261,1.153525124753514,0.22901267302301923,1,0.9869055823569952,1935,"tags=24%, list=14%, signal=21%",2066/4908/3059/9148/3589/55024/80725/50507/920/1950/2674/2621/2043/9244/2261/6850/1464/3572/83666/54625/3280/7060/1946/5336/1942,C5
GOBP_PROTEIN_REFOLDING,19,0.4366989656944581,0.9305387593342569,0.5777619883903315,1,0.9869055823569952,3463,"tags=32%, list=24%, signal=24%",3305/3306/3304/3303/55466/2281,C5
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,17,0.4367045296555505,0.9131413139859258,0.600225745913455,1,0.9869055823569952,3763,"tags=53%, list=27%, signal=39%",2487/144347/1513/6662/2202/4054/5916/11173/81792,C5
GOBP_APPENDAGE_MORPHOGENESIS,97,0.4367538329759854,1.147803327477673,0.24175381263616558,1,0.9869055823569952,3621,"tags=41%, list=26%, signal=31%",7042/775/342184/10512/221833/3899/2201/655/7474/1382/9742/6662/51776/6299/1280/55636/2719/79583/8323/23288/546/2253/91461/8434/23322/57728/2737/221322/341640/27152/6664/54903/444/10018/1281/137392/4920/6468/7700/5916,C5
HP_ACETABULAR_DYSPLASIA,16,0.4367731001798061,0.9043483515216402,0.6122007341258972,1,0.9869055823569952,559,"tags=6%, list=4%, signal=6%",84700,C5
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION,25,0.43692054093304145,0.9739800763464115,0.5217116057932069,1,0.9869055823569952,1482,"tags=32%, list=10%, signal=29%",57537/177/22986/3745/25769/9187/4137/392862,C5
GOCC_INTEGRIN_COMPLEX,18,0.43698640422090895,0.922457432615558,0.588509568602011,1,0.9869055823569952,2625,"tags=22%, list=19%, signal=18%",3696/3674/3673/11117,C5
MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD,32,0.43704928010246774,1.0113473885484219,0.47007819831091646,1,0.9351481582673059,864,"tags=19%, list=6%, signal=18%",221662/10512/51050/25891/3488/1404,C2
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION,26,0.4371006556216866,0.9805279673550846,0.5141810704876951,1,0.9869055823569952,2061,"tags=15%, list=15%, signal=13%",9001/4137/10128/9638,C5
HP_ANTENATAL_ONSET,32,0.43712079161778294,1.010919150011497,0.4710017135066852,1,0.9869055823569952,1196,"tags=9%, list=8%, signal=9%",222663/55329/25802,C5
DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN,79,0.4371316513857416,1.129287012180244,0.2784880489160645,0.9156015184978799,0.8562230737300408,3297,"tags=37%, list=23%, signal=28%",7042/2066/50617/80303/84159/29121/8850/160335/83666/143686/22925/23635/619279/1942/90427/27289/57669/4325/27031/2202/83716/11037/54800/901/83719/113146/7402/6792/9764,C2
VANHARANTA_UTERINE_FIBROID_UP,40,0.43717273185085975,1.043627768207338,0.4221346748287775,1,0.9351481582673059,3875,"tags=38%, list=27%, signal=27%",4053/1298/1909/23213/90627/5579/8622/9843/4320/8630/1281/11013/3321/7022/1277,C2
HP_METATARSUS_VALGUS,21,0.43724643585759904,0.947491362857277,0.5577525890459878,1,0.9869055823569952,3084,"tags=29%, list=22%, signal=22%",658/729920/10585/3339/84197/2218,C5
GOBP_ETHER_METABOLIC_PROCESS,23,0.43730184884566736,0.9623499937226042,0.5377125778201229,1,0.9869055823569952,1691,"tags=22%, list=12%, signal=19%",240/7941/8398/3991/8605,C5
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP,49,0.4374471461793944,1.0721051256739766,0.37790690807733646,0.9914887569633947,0.9271888850170591,1932,"tags=16%, list=14%, signal=14%",9289/222487/79191/2622/51090/84166/5336/80205,C2
GOCC_LAMELLIPODIUM_MEMBRANE,19,0.4374803937303063,0.9322038630604149,0.5756974515034923,1,0.9869055823569952,1365,"tags=21%, list=10%, signal=19%",10297/81704/1803/1464,C5
HALLMARK_ANGIOGENESIS,23,0.43752990086547683,0.9619219745902412,0.5380706005632327,0.99998973895912,0.8420966222813643,2022,"tags=17%, list=14%, signal=15%",5154/5104/6578/182,Hallmark
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0,65,0.4375483187993786,1.107581737301763,0.3179981561365369,0.9411693464136947,0.8801327809164107,3236,"tags=38%, list=23%, signal=30%",8722/285440/25791/1052/19/7941/5890/4684/80760/9572/5627/27086/7008/6095/477/8434/3914/27241/9975/4601/54800/901/83719/57104/1628,C2
HP_DILATED_FOURTH_VENTRICLE,131,0.43757314184683616,1.1770090026263866,0.18112358125673705,1,0.9869055823569952,3660,"tags=32%, list=26%, signal=24%",6496/116228/3899/3784/80776/63895/10984/1028/729920/10585/8481/91147/79867/57560/55636/80184/2719/79583/79600/84942/2253/23322/7546/219844/8905/27031/2737/84197/55112/6310/4811/2218/23556/6664/54903/2121/9723/196528/56896/8289/80210/56006,C5
BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP,108,0.437601968654696,1.1611384676738412,0.21540065790888177,0.8367259287056288,0.7824627112035698,2458,"tags=18%, list=17%, signal=15%",9289/7100/57402/5154/79026/9369/3425/171586/130872/27134/8612/7718/55769/745/23097/65982/6662/27250/4320,C2
GOBP_FEAR_RESPONSE,26,0.4376788726556967,0.9818250552586515,0.5122405705840776,1,0.9869055823569952,1269,"tags=23%, list=9%, signal=21%",2898/5896/41/3358/1803/1815,C5
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,33,0.4377572649568932,1.0164270789362335,0.4630576266114754,1,0.9869055823569952,1113,"tags=18%, list=8%, signal=17%",187/22953/10345/9001/9472/5025,C5
ZHAN_MULTIPLE_MYELOMA_PR_DN,37,0.43787833972081514,1.0345729788933167,0.4368224413548111,1,0.9351481582673059,1352,"tags=19%, list=10%, signal=17%",92610/84159/8850/100132707/148932/7084/4133,C2
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP,145,0.4379372024021996,1.1864776141868314,0.15816844374221767,0.7358044616679676,0.6880861871736664,3116,"tags=33%, list=22%, signal=26%",11155/54660/4053/26254/55384/1052/64135/51380/79630/150737/79789/9507/2621/90161/8913/54507/2043/6414/2619/978/9050/57211/131583/196/1992/55268/84034/10468/5336/9638/1326/23284/11346/7739/1512/10957/9180/144165/255394/56121/57484/10464/5155/9760/80243/831/85444/79739,C2
GOBP_EPITHELIAL_CELL_DEVELOPMENT,154,0.4379805034090969,1.1906117399526945,0.1501271204101196,1,0.9869055823569952,2607,"tags=20%, list=18%, signal=17%",169044/6496/7111/4868/3175/81029/3642/631/3383/54507/353116/64919/3572/5629/1909/1365/27134/7474/2947/182/2302/57826/5926/6662/23236/26084/54768/51742/546/57493/57669,C5
HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY,98,0.4380668647242998,1.1522279001393179,0.23489151487454027,1,0.9869055823569952,2843,"tags=28%, list=20%, signal=22%",8788/55384/1298/64135/633/658/1297/10815/1302/2261/4148/59341/7474/538/9742/81031/9719/5979/6299/1280/4750/4882/3339/1301/375056/6197/9451,C5
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION,54,0.4381036588168425,1.0846546939959782,0.3569016092652541,1,0.9869055823569952,2735,"tags=26%, list=19%, signal=21%",389549/375567/79191/7224/4897/5629/26508/655/124936/9638/604/6387/221336/5978,C5
HP_FUNCTIONAL_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA,155,0.4381042448675657,1.1914884929194864,0.1487327932693309,1,0.9869055823569952,2541,"tags=28%, list=18%, signal=24%",25981/254528/93233/2622/51085/6795/79796/2626/55036/23639/83538/155368/64072/6866/84984/85478/2261/215/6870/201134/3077/130951/1760/1767/1365/352909/83990/55130/1848/85016/1364/8481/2302/155382/51741/6662/26608/55636/2006/22873/340719/54768/2253/286,C5
MASSARWEH_RESPONSE_TO_ESTRADIOL,54,0.4381133445342594,1.0859661100600484,0.3551020408163265,0.9721728838939889,0.9091256818908792,3272,"tags=30%, list=23%, signal=23%",5104/6509/7164/4133/4137/64798/1955/90627/22836/55540/8204/6387/4602/4603/26018/11098,C2
GOMF_MRNA_3_UTR_AU_RICH_REGION_BINDING,25,0.43814278120467764,0.976704685426451,0.5178873657963076,1,0.9869055823569952,2401,"tags=16%, list=17%, signal=13%",221662/1995/1996/132864,C5
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,106,0.4382085488748338,1.160241722736953,0.21856555563947905,1,0.9869055823569952,2870,"tags=34%, list=20%, signal=27%",187/51393/22953/775/10345/3270/5581/3358/287/9001/55283/255231/9472/5025/4842/25769/9187/1649/6262/59341/2906/5336/493/2902/80024/7442/57158/55636/477/2946/7220/1756/728215/8996/781/6263,C5
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,34,0.4382445226265545,1.0226988553286305,0.4537597341401716,1,0.9351481582673059,4340,"tags=26%, list=31%, signal=18%",64135/7128/84166/9641/23586/79671/9636/9246/89122,C2
GOCC_TERTIARY_GRANULE_MEMBRANE,45,0.43825897898608007,1.061971366340397,0.3935872940052544,1,0.9869055823569952,3316,"tags=31%, list=23%, signal=24%",634/84443/1143/8987/138050/57826/23250/2548/6843/5337/2040/258010/57126/140885,C5
GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION,19,0.4382975280532223,0.9339450514276613,0.5736061024492914,1,0.9869055823569952,1421,"tags=11%, list=10%, signal=9%",6496/6604,C5
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE,71,0.4383606648291155,1.1184202385984352,0.29853157121879587,1,0.9869055823569952,2429,"tags=24%, list=17%, signal=20%",142679/55504/177/7185/128853/7164/10912/28996/7188/59341/7474/10125/4055/222166/10392/23236/4294,C5
HP_SHORT_PALPEBRAL_FISSURE,90,0.43855287642602897,1.1452483619456697,0.24988200687104173,1,0.9869055823569952,3901,"tags=29%, list=28%, signal=21%",246329/3759/8788/55384/3899/63895/64093/64919/83990/81788/6662/81031/91949/145173/8218/675/84464/6664/26053/9935/57697/2175/2176/57231/51574/4089,C5
GOBP_ASSOCIATIVE_LEARNING,56,0.43864141853348737,1.0908403658510542,0.34700524619912293,1,0.9869055823569952,2087,"tags=18%, list=15%, signal=15%",6833/338811/5896/6869/41/27023/4987/84152/2902/1996,C5
HP_OVERRIDING_AORTA,27,0.4387832361556314,0.9890319824505711,0.5018635449620247,1,0.9869055823569952,2320,"tags=30%, list=16%, signal=25%",10743/51085/155368/1365/1364/155382/26608/2006,C5
GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS,38,0.43883272045548416,1.0394815451238548,0.4301895572100313,1,0.9869055823569952,2887,"tags=32%, list=20%, signal=25%",25791/80725/158866/2043/51225/22871/1942/65981/23316/5063/2048/84062,C5
HP_COLOR_VISION_DEFECT,77,0.43883996886795884,1.128842968661847,0.281426142972175,1,0.9869055823569952,2388,"tags=31%, list=17%, signal=26%",389549/23767/23746/285440/2784/778/83394/79625/9187/5158/7287/7084/6870/9227/282809/8867/1848/285025/8481/54832/167691/55636/2978/5961,C5
GOMF_DOUBLE_STRANDED_RNA_BINDING,64,0.43901183510372993,1.1078811191867826,0.3196311508231606,1,0.9869055823569952,937,"tags=9%, list=7%, signal=9%",4940/105/55601/64135/1973/79132,C5
GOBP_HEART_VALVE_MORPHOGENESIS,44,0.4391007866599069,1.0609605493208771,0.3962704800229951,1,0.9869055823569952,2320,"tags=27%, list=16%, signal=23%",7042/9353/56999/2626/4846/26508/1942/182/6662/64220/6092/2006,C5
GOBP_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT,310,0.4391045372655116,1.2270862017352058,0.04874634981371463,0.797506035551926,0.787063158449592,1918,"tags=22%, list=14%, signal=20%",144245/30820/187/246329/1187/775/3759/3792/6833/1188/10345/59283/778/3270/54102/388591/57628/117531/23630/81033/783/10008/5581/729956/3784/131096/482/30819/287/388336/9196/9001/7779/3745/487/51463/88/9472/8398/8913/79026/4842/1804/54997/9254/7225/4987/154043/1815/3787/338440/30818/59285/10312/6262/2257/3761/1909/782/777/255057/3306/6000/170850/56660/538/22871/53826/5336,C5
GOMF_METALLOPEPTIDASE_ACTIVITY,131,0.43911763466624587,1.1811634668269646,0.17526895356455943,1,0.9869055823569952,2623,"tags=26%, list=19%, signal=21%",3792/5650/155185/1800/8532/92949/11174/10003/290/9427/60676/89932/140766/56999/9507/80332/4185/119587/81794/11093/388630/7036/22846/51752/9508/9719/4320/57188/1636/79716/4012/79841/4326/4325,C5
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT,42,0.43914148007186893,1.0544646405432492,0.4078304016612138,1,0.9869055823569952,4454,"tags=52%, list=32%, signal=36%",6660/4094/2487/144347/658/1513/7474/6662/4088/91461/2737/2202/4054/5916/11173/81792/202018/659/654/7046/4192/2648,C5
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,76,0.43916066880626226,1.1300887564527273,0.2796845855718003,0.9165029979830912,0.8570660906103521,1702,"tags=11%, list=12%, signal=9%",7042/3759/79365/197257/8082/5313/64798/2027,C2
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP,75,0.4392075467992993,1.128536934255711,0.28301337987201863,0.9212063778015477,0.8614644475852132,2717,"tags=31%, list=19%, signal=25%",57571/23767/57537/10846/19/115908/3400/55089/84935/81035/23213/80020/51101/1486/9734/11149/7869/79690/3037/6422/7403/3304/7045,C2
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,49,0.43930004334582495,1.0766462469656042,0.3708322998972469,0.987624769636898,0.9235754843851174,2287,"tags=22%, list=16%, signal=19%",1007/1005/54549/253559/1004/57863/1365/221935/1364/283/1002,C2
HP_OLIGODACTYLY,21,0.4393111271753582,0.9519654466464479,0.5520520586718161,1,0.9869055823569952,3426,"tags=29%, list=24%, signal=22%",64093/55869/54101/55636/2737/9723,C5
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,27,0.43932945140748764,0.990263169763289,0.5003394085326024,1,0.9869055823569952,123,"tags=4%, list=1%, signal=4%",10475,C5
HP_CEREBRAL_INCLUSION_BODIES,39,0.43935760676353064,1.0444640612347682,0.42275034159672065,1,0.9869055823569952,2176,"tags=18%, list=15%, signal=15%",4846/8398/378884/7957/4137/3077/54832,C5
SHIPP_DLBCL_CURED_VS_FATAL_DN,40,0.43955890704355816,1.0493240948752078,0.41391599490878234,1,0.9351481582673059,2374,"tags=28%, list=17%, signal=23%",6518/9619/2984/6503/11118/215/5579/3931/10128/10370/27250,C2
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,78,0.43969948359425304,1.1329488408501065,0.27539417744401173,1,0.9869055823569952,2593,"tags=21%, list=18%, signal=17%",3055/4868/10178/342184/5581/148170/25802/4137/11076/2242/51199/9873/57482/89848/51466/3304,C5
HP_ABNORMAL_RENAL_VASCULAR_MORPHOLOGY,23,0.4397036976414238,0.9676356315025959,0.5307821819653089,1,0.9869055823569952,3110,"tags=35%, list=22%, signal=27%",5456/51085/79796/182/5979/2006/9896/57104,C5
MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP,116,0.43972360329881166,1.173034226757703,0.19411237298266587,0.7948292142034183,0.7432830757993767,1991,"tags=18%, list=14%, signal=16%",101060376/3792/81029/147968/22924/201164/5623/79132/10912/5025/203054/1649/1004/83666/259173/54625/9572/10133/1942/22921/9781,C2
HUTTMANN_B_CLL_POOR_SURVIVAL_DN,45,0.43977611333446964,1.0659838468820861,0.3889433303855255,0.9944087164457015,0.9299194797491535,3035,"tags=33%, list=21%, signal=26%",10734/55024/28755/5151/60468/8204/22834/22837/8434/55084/9497/4603/55840/5324/104,C2
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT,30,0.43979950368701515,1.0075201300000962,0.4767208648157725,1,0.9869055823569952,2959,"tags=40%, list=21%, signal=32%",10083/7287/55184/286204/1641/9742/6096/80184/5961/4647/23322/585,C5
GOBP_CARDIAC_MUSCLE_CONTRACTION,94,0.43991183933806083,1.1530205427989795,0.2368412422523202,1,0.9869055823569952,1126,"tags=18%, list=8%, signal=17%",775/3759/7137/3270/7135/388591/23630/783/10008/3784/2626/287/487/54795/8913/5025/4842,C5
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,23,0.43992870863289213,0.9681308028054354,0.5301687570968037,1,0.9869055823569952,1484,"tags=9%, list=10%, signal=8%",133022/378707,C5
HP_DYSPAREUNIA,29,0.4399610944518083,1.0029554432117338,0.483851348782991,1,0.9869055823569952,1958,"tags=28%, list=14%, signal=24%",10320/389549/23767/79625/64072/6870/1848/285025,C5
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,142,0.4399860051147526,1.1900025874069533,0.15668956836418943,1,0.9869055823569952,2048,"tags=18%, list=14%, signal=16%",3430/634/4940/3055/912/3902/9782/3428/7409/79132/5272/3134/7128/3135/6850/841/83666/84166/54625/3659/7474/10125/51752/5336/55269/55061,C5
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS,26,0.43998709280534776,0.9870029802570168,0.5055966073379169,1,0.9869055823569952,1385,"tags=23%, list=10%, signal=21%",1800/51380/4143/3425/23417/215,C5
HP_RECURRENT_OTITIS_MEDIA,112,0.43999635255179237,1.170334793040263,0.20063496149473367,1,0.9869055823569952,2320,"tags=25%, list=16%, signal=21%",25981/8788/93233/9839/55384/2622/51085/55329/920/55036/23639/83538/85478/2261/6850/3572/1748/1767/341208/352909/55130/85016/5336/8481/2302/27086/1280/2006,C5
SMID_BREAST_CANCER_BASAL_DN,497,0.4400189274004671,1.240541652148462,0.013880410307730798,0.2241728015532724,0.20963478250616494,2789,"tags=29%, list=20%, signal=24%",7503/10265/80000/1592/2066/8404/5733/5799/23767/8681/4774/6833/55296/9752/368/25992/2701/57007/9185/10512/5507/64081/80319/5002/4582/5104/25891/6509/638/10826/51380/9619/2330/64788/216/6571/2674/10529/23639/658/63895/11122/54854/80736/36/23117/79026/8416/9187/9254/22996/375449/2261/6414/1397/7084/9865/8309/55260/3572/64084/3176/4137/3249/55184/4128/53832/80017/2104/1288/5920/27324/3991/23263/64798/79582/1955/7188/4148/7060/648/57804/54677/27134/863/9620/3306/21/4661/1848/4886/55778/3087/80162/1287/8991/2947/540/5816/8534/55128/65982/126353/8204/9742/8912/9649/55194/51741/55592/283/23245/81031/5979/7869/91949/9028/2719/27250/22834/55450/477/26033/23041/54869/32/1040/27289/7593/51466/18/4326/6387/247/55890/7786/4602/10234/54970/23268/10396/51761/89927/1384/10472/55351,C2
GOCC_MOTILE_CILIUM,112,0.4400327198347359,1.1704315254252255,0.20053843018641268,1,0.9869055823569952,2739,"tags=32%, list=19%, signal=26%",6676/25981/222235/283629/6869/53340/2622/55329/115811/23639/83538/85478/401024/64064/27285/6870/56912/1767/79582/79781/147700/26140/85016/25809/84223/2947/493/8481/54558/583/5414/1636/51626/57728/8372/11020,C5
HP_ABNORMAL_TRACHEOBRONCHIAL_MORPHOLOGY,242,0.4401316961454806,1.2209280795419788,0.07470231750768949,0.84569695909889,0.83462304991703,2320,"tags=22%, list=16%, signal=19%",222663/80000/25981/93233/23498/9839/10743/5002/2622/51085/4921/374879/55036/54790/23639/83538/155368/3425/85478/5015/6850/3572/841/51750/1288/2201/1767/1365/3659/352909/21/83990/5295/55130/10125/85016/60468/1287/1364/8481/2302/745/155382/1326/6340/6662/26608/9719/8425/5979/1280/55636/2006,C5
HP_ENLARGED_KIDNEY,30,0.44018844055155526,1.0084111308244221,0.4755729909053067,1,0.9869055823569952,4750,"tags=53%, list=34%, signal=35%",3784/79796/10984/1028/2719/27130/27031/7547/199221/2542/5311/284086/3643/2239/22858/2187,C5
GOBP_BODY_FLUID_SECRETION,58,0.44019901293894137,1.0988404200801438,0.33383157211716724,1,0.9869055823569952,935,"tags=16%, list=7%, signal=15%",2066/9148/6869/6776/362/5581/6531/27023/1056,C5
MCDOWELL_ACUTE_LUNG_INJURY_DN,33,0.4402025120922388,1.0230560866570944,0.45404826271661536,1,0.9351481582673059,1432,"tags=18%, list=10%, signal=16%",187/55504/7059/9619/1803/4137,C2
WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING,18,0.44027711220128357,0.9300190540718528,0.5817258195610946,1,0.9351481582673059,1826,"tags=17%, list=13%, signal=15%",2626/3358/10125,C2
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,17,0.4403169618562704,0.9206948447199721,0.5904343568961297,1,0.9869055823569952,2757,"tags=29%, list=20%, signal=24%",187/100506013/4804/79812/9037,C5
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,39,0.44034752509988606,1.0477108164056557,0.4171878422115689,1,0.9351481582673059,3477,"tags=28%, list=25%, signal=21%",5602/9051/5600/7128/841/22900/10392/6347/3551/7189/257397,C2
GOBP_CILIUM_ORGANIZATION,312,0.440351591685006,1.2308191928082535,0.04557306085468365,0.7949584938013831,0.7845489752746936,3027,"tags=29%, list=21%, signal=23%",25981/100507003/93233/55296/3175/9148/2622/150737/55329/3784/10677/136332/80776/55036/9001/23639/83538/353116/84984/127733/85478/401024/57562/254187/200728/7813/27285/124602/56912/225689/55582/1767/79582/282809/352909/147700/26140/55130/23102/85302/25809/84223/54839/1641/8481/2302/91147/79867/80321/9742/57560/199223/30846/54558/167691/80184/22873/4750/8556/79583/583/10198/79600/54768/138639/65250/23322/51626/57728/219844/55761/22832/146057/54970/27031/27241/11138/11020/221322/10464/84062/55112/8100/4952/585/8555/92104/27152/57489/25914,C5
HP_THICK_HAIR,15,0.44037129440034173,0.9015840889477807,0.6154782151795467,1,0.9869055823569952,5194,"tags=47%, list=37%, signal=30%",538/4750/157680/3782/27125/3643/55154,C5
GOMF_PDZ_DOMAIN_BINDING,69,0.4403913295296797,1.1203989820082645,0.297084211241759,1,0.9869055823569952,2918,"tags=28%, list=21%, signal=22%",2898/83878/80319/160622/8322/388336/63826/84708/4356/3761/22871/493/8325/92/54221/92162/11113/85407/9411,C5
KEGG_N_GLYCAN_BIOSYNTHESIS,44,0.4404201081165774,1.064705880409552,0.3906957793063778,0.994455683303561,0.9299634007197802,3141,"tags=20%, list=22%, signal=16%",144245/79796/84920/11320/146664/4248/79868/440138/57134,C2
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION,52,0.44049394059025226,1.0856762016692916,0.3580248364016589,1,0.9869055823569952,3072,"tags=23%, list=22%, signal=18%",7042/5154/5581/6795/7060/346389/8556/2253/11113/8555/5155/8502,C5
GOBP_SECRETORY_GRANULE_ORGANIZATION,27,0.4405205702716845,0.9929479912298343,0.4967916287767204,1,0.9869055823569952,4179,"tags=33%, list=30%, signal=24%",19/84519/25946/84062/7110/8938/64753/399979/128637,C5
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,59,0.44067749668175676,1.102239320863082,0.3292952178386064,1,0.9869055823569952,1529,"tags=24%, list=11%, signal=21%",775/3759/388591/23630/783/10008/3784/30819/287/54795/8913/610/6262/2257,C5
HP_FOCAL_NON_MOTOR_SEIZURE,53,0.4407128448794282,1.0887916732667546,0.35195537273377164,1,0.9869055823569952,2990,"tags=26%, list=21%, signal=21%",9289/81704/378884/7957/112476/2902/477/55777/773/23067/2737/80036/64780/55870,C5
HP_ABNORMAL_CHOROID_MORPHOLOGY,149,0.4407166969908218,1.1956444934128136,0.14557477748527015,1,0.9869055823569952,3193,"tags=26%, list=23%, signal=20%",6496/1188/285440/9839/368/5456/83872/8322/80776/1296/1804/2201/9227/729920/10585/182/91147/5193/79867/6299/167691/55636/80184/2978/79583/5961/79600/2253/157680/23322/7546/5192/1181/2202/84197/4952/2218/149461/54903,C5
GOBP_RESPONSE_TO_ZINC_ION,27,0.4407191672169736,0.9933956353381845,0.49631773761799247,1,0.9869055823569952,1858,"tags=26%, list=13%, signal=23%",6833/23498/26149/7779/5025/728294/538,C5
HP_ELFIN_FACIES,23,0.4407441331578987,0.9699252699191526,0.5276628512509952,1,0.9869055823569952,3250,"tags=43%, list=23%, signal=34%",51085/155368/1365/341208/1364/155382/26608/2006/83451/7461,C5
